Crossing,Finishing,HeadingAccuracy,ShortPassing,FKAccuracy,LongPassing,BallControl,SprintSpeed,Agility,Reactions,ShotPower,Stamina,Vision,Composure,Preferred Foot,Overall
57,52,55,71,64,66,69,65,59,62,61,85,70,69,1,67
60,66,60,66,57,61,63,68,71,70,76,81,69,50,1,67
14,15,11,29,16,30,23,46,49,65,21,20,46,55,1,67
53,67,65,62,56,54,63,69,67,67,68,69,63,68,1,67
71,60,52,56,62,63,72,74,84,62,58,51,61,54,0,67
60,25,62,62,49,58,61,78,58,66,68,75,52,65,0,67
66,28,43,65,62,62,63,65,62,71,67,69,56,68,1,67
52,41,66,62,39,63,64,72,71,65,52,78,63,64,1,67
15,17,15,26,13,32,20,39,47,63,34,40,27,37,1,67
69,37,55,66,47,57,66,75,62,65,66,68,48,62,1,67
60,54,37,68,60,64,68,65,80,65,67,74,69,80,1,67
68,66,54,65,71,61,65,65,88,65,70,81,66,63,0,67
58,47,49,72,74,73,68,66,65,60,51,69,73,72,0,67
59,42,70,67,68,60,66,74,68,59,58,77,50,54,0,67
58,57,37,65,50,52,69,87,85,64,62,64,64,57,0,67
60,63,35,67,66,62,69,69,68,66,70,59,67,65,1,67
67,54,58,68,34,62,65,63,70,68,49,89,62,66,1,67
52,68,66,66,62,65,69,60,58,66,72,74,65,61,1,67
64,39,38,68,62,65,70,78,77,62,54,65,62,56,0,67
67,53,38,70,61,64,69,76,71,63,67,66,66,57,0,67
48,71,61,61,56,52,68,72,61,52,68,64,39,48,1,67
67,48,65,66,35,62,58,70,67,65,59,74,59,50,1,67
53,66,67,63,69,48,67,65,64,62,73,59,65,65,0,67
72,67,55,59,46,59,72,74,68,53,66,52,58,55,1,67
27,17,62,48,20,30,56,65,63,64,37,58,32,58,1,67
66,63,52,68,67,65,67,73,78,59,70,78,67,60,1,67
50,19,69,54,41,52,53,69,69,59,52,50,46,60,1,67
58,68,65,58,39,56,67,87,88,61,64,65,60,67,1,67
37,27,60,47,37,45,61,58,37,58,42,66,27,57,1,67
63,50,53,65,58,60,65,85,71,68,61,70,58,55,1,67
61,63,42,57,59,51,70,87,93,56,67,65,53,54,0,67
57,60,45,62,59,58,66,90,80,55,63,76,61,69,1,67
23,66,73,49,23,35,63,77,75,65,68,64,48,62,1,67
51,36,55,68,60,64,67,66,66,65,53,77,63,63,0,67
62,51,57,64,42,62,65,52,50,62,70,60,56,70,1,67
66,28,55,63,35,53,65,81,64,62,41,66,44,52,0,67
45,63,32,69,36,64,74,65,75,66,58,60,63,52,1,67
35,49,59,68,49,64,65,48,69,71,71,55,58,58,1,67
36,26,70,67,34,55,51,51,34,57,45,60,51,58,0,67
41,34,62,51,41,58,61,72,66,65,58,75,53,65,1,67
28,72,59,48,32,28,65,82,75,62,66,69,59,57,1,67
67,52,47,71,69,67,71,69,77,65,63,70,66,62,1,67
61,61,52,68,60,52,69,76,78,57,56,68,54,53,1,67
67,24,54,61,18,57,60,85,73,56,45,72,57,47,1,67
47,30,70,52,30,49,52,34,29,59,58,69,53,67,1,67
58,68,56,66,28,40,70,72,64,65,69,66,58,49,1,67
26,16,69,54,24,46,53,56,46,73,32,47,28,47,1,67
51,40,72,62,50,52,50,39,34,61,66,60,36,58,0,67
71,53,40,63,68,60,72,79,91,55,63,46,63,65,0,67
68,56,36,69,50,60,70,69,76,62,54,55,58,51,0,67
56,50,50,71,59,69,64,46,61,65,58,79,66,63,0,67
65,65,61,64,68,58,68,79,85,64,66,80,63,66,1,67
43,33,74,56,37,46,62,65,67,56,53,76,47,50,1,67
41,24,66,54,40,48,59,55,54,61,29,67,39,52,1,67
11,15,12,21,13,28,22,32,33,60,20,28,42,45,1,67
57,48,63,66,50,71,66,73,68,63,66,80,60,67,1,67
19,10,12,25,17,23,14,49,36,62,23,40,32,42,1,67
50,66,70,65,40,57,67,67,68,62,67,63,50,64,1,67
28,67,72,59,26,44,67,50,48,68,75,64,46,56,1,67
29,68,79,56,43,37,64,53,33,60,69,51,49,67,1,67
53,34,68,64,34,56,58,47,57,64,48,58,52,64,1,67
61,71,43,64,36,56,69,90,81,63,74,73,60,51,1,67
65,64,47,63,46,51,67,77,74,59,65,69,60,58,0,67
53,34,68,66,44,55,62,52,69,69,52,87,26,65,1,67
27,71,62,60,41,50,61,78,71,66,62,57,45,63,1,67
71,68,37,67,48,56,69,90,80,51,65,70,63,57,1,67
49,37,72,62,39,57,48,52,63,58,61,67,56,66,1,67
51,63,40,63,58,61,70,75,82,58,62,65,66,49,1,67
57,52,51,74,60,64,71,63,77,58,53,51,73,70,1,67
59,56,63,70,54,67,70,37,60,67,67,56,63,71,0,67
61,51,50,64,59,60,61,81,89,59,62,68,70,62,1,67
63,70,53,71,58,70,63,41,54,61,70,60,69,58,1,67
52,35,58,64,26,63,55,65,55,62,70,60,56,54,0,67
59,53,44,61,52,58,63,87,83,55,54,82,61,64,0,67
52,62,56,60,33,63,60,62,60,63,36,66,62,69,1,67
62,55,54,64,39,55,62,65,68,65,53,82,52,60,0,67
35,39,58,71,21,67,65,61,48,67,64,75,68,59,1,67
45,61,56,70,62,62,69,68,74,68,58,78,67,62,0,67
75,48,48,70,74,71,67,71,72,60,68,74,66,66,0,67
35,69,68,57,34,36,58,73,69,63,71,59,57,53,1,67
56,47,60,63,37,56,61,75,66,61,60,89,57,58,1,67
37,31,70,54,32,56,56,40,59,58,53,65,42,71,0,67
60,48,61,61,61,56,63,79,69,65,60,77,52,68,1,67
67,40,57,55,50,51,60,79,69,64,60,81,50,54,0,67
62,40,62,67,35,66,60,55,54,59,65,78,58,61,1,67
64,56,57,64,53,63,64,75,77,65,57,81,64,63,0,67
63,58,52,63,61,62,65,80,72,61,63,68,65,61,1,67
64,63,51,67,70,57,72,68,77,56,70,55,67,59,1,67
68,34,50,57,40,65,65,74,67,67,70,72,58,60,1,67
52,66,61,58,33,42,63,83,83,61,70,72,52,60,1,67
68,54,64,59,59,55,59,57,74,63,58,90,42,58,1,67
57,62,42,68,65,62,74,67,72,64,63,69,70,69,1,67
65,63,47,69,66,62,65,76,82,60,57,69,59,55,1,67
64,60,62,66,61,69,65,63,65,60,63,76,65,62,1,67
66,57,44,64,64,66,69,74,76,54,69,59,64,54,0,67
66,51,35,65,66,68,69,65,70,63,71,68,52,56,0,67
45,69,64,55,61,43,67,71,58,60,72,65,55,55,1,67
52,49,53,64,51,60,70,69,79,60,80,75,66,58,1,67
19,18,14,29,14,38,16,34,36,63,17,31,41,48,1,67
53,63,62,49,49,48,64,91,83,70,61,75,53,60,0,67
66,59,44,67,49,59,66,82,62,58,64,64,55,52,1,67
66,37,53,64,37,54,64,86,65,62,69,71,45,55,1,67
52,60,43,68,66,61,71,69,66,61,67,62,68,56,1,67
52,68,77,60,35,53,63,54,77,65,62,71,57,60,1,67
77,42,50,63,27,60,61,81,72,64,40,72,55,58,0,67
25,15,68,51,30,49,54,62,55,63,62,70,17,68,1,67
66,30,60,67,52,60,52,70,64,60,61,78,46,50,0,67
54,37,54,54,33,47,62,87,69,63,52,76,41,59,1,67
68,52,58,67,49,57,71,82,64,62,56,62,56,66,1,67
16,11,20,30,15,26,22,20,23,68,34,25,45,51,1,67
55,56,55,71,67,59,71,59,69,65,55,70,71,58,1,67
37,70,63,51,55,34,63,70,64,66,72,62,48,62,1,67
28,18,70,58,12,50,55,50,58,57,43,70,25,56,1,67
35,26,65,64,28,45,58,75,74,56,29,71,37,66,1,67
58,68,68,70,68,63,67,88,69,48,58,72,65,58,1,67
71,59,48,69,51,66,69,74,73,62,60,65,68,62,1,67
63,64,53,65,57,53,69,72,75,68,65,68,64,64,0,67
13,13,19,27,11,22,23,33,43,53,24,31,48,48,0,67
38,55,60,66,63,63,61,65,62,60,70,70,60,50,1,67
61,30,65,64,34,53,54,64,46,56,44,58,31,50,1,67
49,68,73,57,34,50,59,74,61,65,67,77,49,62,1,67
69,40,55,61,48,60,65,70,72,62,58,82,59,63,1,67
54,60,57,58,42,54,66,92,81,61,59,64,63,68,1,67
57,50,63,62,21,62,62,88,77,62,66,64,60,64,1,67
52,35,58,71,65,67,68,65,62,70,62,79,62,49,1,67
63,31,65,66,36,65,65,67,64,67,54,75,65,68,1,67
18,14,22,37,22,32,22,58,66,69,26,32,48,41,1,67
55,57,42,65,56,66,66,72,73,54,68,81,67,59,1,67
60,46,34,72,68,62,61,71,80,61,55,57,75,62,1,67
55,42,55,51,40,41,57,70,53,62,53,74,43,64,1,67
61,41,44,58,31,55,60,78,85,58,43,90,37,52,0,67
61,42,55,71,62,70,71,61,59,59,56,71,72,55,1,67
60,41,54,62,40,51,63,68,67,67,42,68,48,49,1,67
66,64,49,67,74,55,68,74,86,63,74,49,57,57,1,67
63,54,42,65,71,55,70,76,90,60,67,61,63,60,0,67
71,63,51,69,66,68,65,59,62,61,73,74,66,65,1,67
51,48,66,70,51,67,67,55,56,65,61,72,64,63,0,67
59,58,47,65,61,63,69,73,73,53,59,78,65,63,0,67
57,42,63,65,41,59,65,68,66,66,59,80,57,70,1,67
49,71,67,56,68,39,64,73,72,62,66,68,56,67,1,67
47,64,41,69,44,65,72,57,71,60,45,53,67,59,0,67
61,49,57,66,54,65,67,68,64,65,55,80,57,71,0,67
62,60,50,66,63,65,68,67,73,66,63,75,69,61,0,67
47,24,64,62,30,52,66,71,62,66,59,63,42,56,1,67
63,29,60,64,53,66,68,66,55,58,59,72,45,66,1,67
23,20,66,49,26,35,52,61,61,61,41,62,35,49,1,67
68,58,44,68,64,68,65,70,76,66,57,54,72,65,0,67
32,27,67,53,30,54,50,61,39,63,43,62,46,64,1,67
59,60,45,66,60,61,65,76,76,62,72,83,65,65,1,67
27,24,65,57,27,63,56,69,68,61,34,72,50,66,1,67
40,21,63,69,35,54,55,41,53,63,41,46,44,47,1,67
57,61,45,64,60,59,69,76,77,70,61,80,67,69,1,67
71,36,69,56,34,55,58,72,58,60,59,78,57,59,0,67
65,23,58,65,30,60,64,73,62,61,54,77,39,68,0,67
34,67,68,40,30,33,70,65,59,65,70,72,46,67,1,67
66,66,40,63,55,46,67,81,88,66,64,48,63,56,0,67
39,69,68,64,26,61,67,63,64,54,68,69,49,63,1,67
50,45,62,67,50,61,64,66,78,63,59,65,61,60,1,67
68,40,65,69,49,63,68,68,67,60,63,67,49,58,0,67
63,58,46,73,55,71,73,65,75,59,65,55,67,63,1,67
42,33,64,62,29,51,55,46,39,55,58,65,50,55,1,67
41,56,65,67,53,69,65,53,59,65,67,80,71,57,1,67
61,64,39,61,59,57,63,87,86,70,70,55,62,58,1,67
70,54,55,64,64,60,63,91,74,62,61,82,60,60,0,67
64,44,44,64,59,51,65,80,73,66,72,83,63,54,0,67
64,60,40,61,50,60,66,83,86,55,63,68,51,56,0,67
45,68,65,65,48,59,69,84,83,62,67,64,66,65,1,67
47,63,74,60,47,41,64,61,56,67,74,73,55,68,1,67
58,53,61,64,59,61,65,54,69,67,59,76,51,61,1,67
72,59,48,69,69,71,70,57,73,68,66,61,69,69,1,67
72,37,60,68,76,63,64,58,63,64,73,62,56,68,0,67
64,35,60,55,37,50,60,75,63,58,62,79,44,54,1,67
19,12,18,36,19,37,22,40,61,63,23,26,38,51,1,67
66,44,44,63,35,52,57,86,77,58,37,83,39,50,1,67
72,61,37,70,68,68,71,66,80,64,68,89,68,64,0,67
54,56,52,71,63,64,66,67,65,62,68,82,70,68,0,67
44,15,70,53,25,59,54,51,55,47,43,61,46,65,1,67
62,27,62,62,32,64,58,70,61,52,63,84,41,63,1,67
59,44,71,61,55,58,62,69,58,60,58,81,45,61,1,67
13,9,14,36,19,34,17,39,44,60,24,40,50,47,1,67
36,30,70,58,22,50,51,50,61,58,40,77,43,60,0,67
68,45,55,64,60,60,68,66,64,65,73,55,57,65,0,67
60,66,58,61,55,53,65,87,84,61,64,68,51,65,1,67
60,36,67,62,37,54,54,65,63,61,60,80,41,58,1,67
39,25,66,58,22,48,60,44,48,58,52,63,23,55,1,67
52,52,63,76,47,75,67,56,59,62,68,75,61,71,0,67
15,14,13,35,14,33,9,48,28,61,19,44,41,49,1,67
65,65,50,64,59,56,67,81,73,59,72,70,55,60,1,67
55,45,53,66,50,65,67,69,74,63,73,80,69,58,1,67
30,24,71,56,22,46,55,70,44,63,50,68,35,60,1,67
68,61,55,67,63,66,73,49,68,67,67,67,68,62,1,67
68,57,43,62,53,59,63,82,77,61,63,75,60,56,1,67
49,66,62,59,46,53,62,81,71,62,61,71,47,70,1,67
57,38,69,62,46,53,55,54,41,65,58,68,37,68,1,67
67,44,55,61,61,57,63,68,69,64,45,75,61,59,0,67
14,19,16,25,55,17,20,53,50,66,24,24,35,52,1,67
55,20,66,65,27,57,56,66,44,61,39,70,50,62,1,67
60,67,52,61,40,56,66,77,81,62,70,59,63,71,1,67
70,47,55,66,62,58,67,79,76,65,30,64,61,57,1,67
45,33,73,58,47,61,50,56,46,65,63,57,42,60,1,67
62,50,48,69,52,60,65,77,74,62,66,75,59,69,1,67
58,51,61,65,59,63,69,67,73,69,64,81,64,75,1,67
61,60,60,66,53,63,66,74,79,65,62,91,64,63,1,67
13,16,17,34,12,33,21,43,34,62,24,30,38,47,1,67
67,52,51,53,31,58,63,76,73,63,57,71,52,68,1,67
29,38,64,58,35,54,59,74,59,58,57,66,45,54,0,67
13,17,14,25,17,31,22,40,62,67,22,38,36,63,1,67
56,51,66,68,55,65,67,74,75,69,53,82,63,60,1,67
48,61,53,72,62,66,64,65,86,55,64,62,71,62,0,67
58,48,62,69,38,66,66,62,50,61,49,90,66,62,1,67
38,69,61,60,35,34,62,80,74,55,70,60,57,54,0,67
65,66,57,65,63,63,67,75,74,60,70,79,55,50,1,67
38,45,64,61,49,55,59,63,62,62,58,70,55,56,1,67
61,57,54,71,58,68,65,75,75,57,60,86,60,63,0,67
69,50,66,68,34,65,68,67,61,58,42,75,66,62,1,67
59,64,69,73,62,69,68,61,55,62,71,68,66,64,1,67
11,13,14,23,18,24,22,30,46,73,12,32,43,57,1,67
64,57,45,68,72,64,68,52,71,66,68,77,67,68,1,67
56,61,38,65,55,49,76,73,86,55,68,68,62,68,0,67
48,71,61,60,33,31,74,68,71,59,68,67,59,56,1,67
61,66,62,61,56,51,61,68,65,72,65,62,63,72,0,67
62,61,66,63,56,60,65,73,75,65,65,73,65,66,0,67
52,58,49,67,70,62,69,73,76,65,64,78,68,66,0,67
36,37,61,59,38,59,59,43,64,62,43,91,53,56,1,67
60,58,47,62,66,54,64,79,87,60,66,85,62,59,1,67
62,59,56,65,41,59,70,78,73,59,61,59,57,54,1,67
44,38,64,65,25,55,49,75,53,59,36,70,34,63,1,67
63,40,35,66,39,50,65,90,91,60,43,66,54,60,0,67
51,34,55,73,47,66,62,53,64,64,61,56,66,71,1,67
54,56,64,64,61,70,62,49,55,63,85,79,64,63,1,67
46,45,67,57,62,54,63,59,56,67,66,65,53,71,1,67
34,72,78,53,31,38,58,30,49,66,81,34,47,65,1,67
44,66,77,60,38,40,60,73,61,61,67,70,52,60,1,67
50,38,56,71,40,63,64,65,68,63,58,66,60,60,1,67
52,51,38,73,51,69,70,63,70,58,68,63,67,70,1,67
60,61,48,64,48,55,71,73,75,68,67,61,62,66,0,67
47,59,27,65,45,63,72,74,81,56,59,89,64,67,1,67
55,23,70,63,23,63,58,55,43,61,51,58,51,58,1,67
67,32,51,65,28,58,65,70,72,59,30,82,43,54,0,67
24,25,66,58,29,60,52,63,41,52,53,66,26,57,0,67
57,59,34,62,47,52,67,84,88,59,55,76,67,65,1,67
63,64,30,68,54,67,69,72,75,67,59,72,69,58,1,67
67,66,34,62,69,65,68,67,73,60,75,63,64,66,0,67
35,22,66,55,22,51,53,52,56,59,43,34,31,64,1,67
22,24,71,67,32,65,62,53,49,63,47,76,46,56,1,67
33,25,65,53,28,27,47,34,35,56,41,50,32,56,1,67
61,58,61,68,58,63,71,67,67,69,67,34,62,68,1,67
42,69,66,63,40,46,65,69,69,65,60,63,52,59,1,67
68,60,44,65,57,62,72,66,72,65,68,47,65,68,1,67
28,22,73,52,28,59,50,81,29,57,75,71,44,55,0,67
64,63,55,64,42,53,70,79,88,47,71,72,63,60,0,67
34,36,69,52,46,44,49,60,58,61,25,75,36,62,1,67
13,18,9,34,12,26,29,45,52,65,21,32,24,51,1,67
59,45,63,71,49,63,59,62,69,65,51,71,48,59,1,67
57,45,49,72,56,70,62,69,67,58,64,80,53,70,1,67
64,39,64,64,49,65,67,71,64,64,55,69,68,68,0,67
63,63,37,57,42,44,65,80,78,67,55,77,64,62,1,67
63,53,37,64,60,60,70,78,77,55,69,63,67,66,1,67
62,49,70,66,72,63,61,55,62,67,81,69,55,64,0,67
67,61,42,59,48,42,71,77,75,59,62,63,61,54,1,67
54,46,72,68,57,66,64,55,34,66,54,57,54,63,1,67
64,55,33,71,67,64,68,65,69,65,77,72,69,68,1,67
66,45,49,70,43,65,68,77,79,64,53,69,67,57,1,67
45,12,17,21,72,21,16,18,19,64,51,34,36,55,0,67
52,48,53,66,46,63,64,73,72,63,58,82,59,63,1,67
61,52,59,63,43,58,66,80,77,64,62,68,53,66,1,67
32,28,66,63,34,38,61,64,41,63,38,68,35,55,1,67
65,52,35,70,68,73,67,67,71,64,73,72,72,69,1,67
70,54,57,65,53,59,65,76,77,61,71,63,60,62,1,67
46,67,80,58,30,44,65,65,62,63,69,74,63,65,1,67
69,57,45,64,33,63,61,78,70,61,66,80,40,52,1,67
65,61,53,66,71,72,64,70,61,49,74,76,64,72,0,67
60,62,43,66,61,63,64,81,74,56,70,72,60,62,1,67
64,48,61,68,62,67,68,71,81,61,71,82,71,72,1,67
38,18,68,56,40,46,54,61,54,64,37,69,31,60,0,67
62,64,70,64,52,60,68,63,67,62,70,38,66,65,1,67
69,40,50,67,48,63,67,67,69,64,50,82,69,63,1,67
19,19,16,32,21,28,24,38,35,61,20,23,38,59,1,67
70,30,54,59,22,55,61,77,70,59,38,70,39,53,1,67
67,40,65,65,39,62,62,64,69,62,58,77,58,58,0,67
73,38,56,67,55,68,66,69,73,68,63,48,48,59,0,67
49,68,64,64,27,43,66,69,64,65,63,68,64,62,1,67
13,15,19,23,15,33,16,45,39,60,17,41,13,47,1,67
64,66,50,61,39,55,66,82,67,62,71,53,60,65,1,67
68,60,35,69,75,63,68,68,70,66,68,70,67,64,1,67
68,62,35,63,62,57,65,73,78,68,68,72,63,69,1,67
53,66,62,66,46,52,65,72,68,66,68,68,58,64,1,67
60,61,37,60,40,55,62,85,84,61,61,83,62,60,1,67
67,63,46,66,47,63,69,70,61,64,58,58,62,55,0,67
64,49,39,63,49,60,68,77,74,63,51,66,65,53,1,67
44,41,61,62,43,64,60,60,54,54,50,84,58,59,1,67
52,35,66,61,36,54,58,53,63,60,47,66,38,56,1,67
60,32,63,60,51,60,43,67,79,66,52,83,65,58,1,67
60,42,54,73,60,69,71,65,64,57,65,85,60,60,1,67
63,56,48,64,67,63,65,81,84,63,66,59,65,63,0,67
67,62,64,68,58,63,71,67,66,68,75,49,68,78,1,67
65,54,32,63,52,62,72,71,77,65,72,53,56,45,0,67
68,34,64,68,50,63,48,78,58,60,59,68,39,52,0,67
63,64,52,67,64,65,67,50,62,62,70,84,70,66,1,66
55,16,67,60,18,58,60,55,62,48,39,69,35,50,1,66
61,56,42,70,65,63,60,85,91,54,65,72,63,64,0,66
56,63,42,69,64,63,69,58,70,66,79,55,67,68,1,66
23,34,67,60,62,55,55,43,33,63,66,32,37,60,1,66
52,47,65,72,39,59,66,52,56,59,65,68,52,59,1,66
39,67,63,59,48,38,62,65,63,60,65,58,53,57,0,66
60,48,58,56,43,55,60,88,71,57,57,85,54,58,1,66
68,59,43,67,42,50,67,72,79,60,61,69,65,51,0,66
47,35,57,67,33,60,66,70,71,58,53,78,58,68,1,66
59,68,77,70,53,66,65,67,67,60,72,74,65,66,1,66
48,21,66,64,48,63,66,44,40,64,43,66,29,59,0,66
59,64,56,61,53,54,66,80,75,63,65,75,59,69,1,66
66,54,53,66,67,60,68,51,55,64,65,67,60,64,1,66
52,48,56,67,70,65,74,48,63,75,59,36,73,70,1,66
25,35,66,64,24,52,52,55,32,65,39,71,33,57,1,66
64,61,45,71,67,67,67,60,84,56,58,76,67,67,0,66
62,55,38,64,67,56,70,73,81,58,63,59,62,67,0,66
35,61,70,66,42,49,70,65,66,62,56,62,59,62,0,66
37,65,63,48,46,39,63,70,58,62,70,57,48,65,0,66
59,61,41,60,60,50,65,72,85,66,62,61,63,54,1,66
47,34,63,58,59,55,48,64,49,54,65,70,32,58,1,66
67,58,52,65,60,60,64,71,75,66,64,88,62,66,1,66
58,39,62,63,34,56,62,71,67,64,68,76,54,61,0,66
58,49,62,67,60,62,60,53,69,65,70,76,63,67,0,66
25,23,70,45,25,40,52,55,42,46,40,68,31,58,1,66
64,48,58,64,30,59,66,74,70,67,54,76,66,67,0,66
37,37,70,50,30,47,49,62,46,58,58,62,42,57,1,66
68,61,61,60,59,56,61,81,72,60,80,74,61,60,0,66
56,23,60,58,29,59,55,66,49,55,36,71,33,58,1,66
48,36,61,65,43,58,63,73,53,64,50,68,51,52,1,66
62,56,41,58,34,55,64,92,75,59,61,75,61,64,1,66
53,38,59,67,57,66,71,72,80,56,57,81,68,65,1,66
64,56,48,64,68,61,63,85,87,58,71,92,59,60,1,66
61,67,55,62,43,47,69,84,74,57,76,66,55,55,0,66
61,30,70,64,41,57,63,64,69,62,55,75,55,70,1,66
46,23,64,55,36,50,56,68,53,55,59,69,51,51,1,66
39,67,57,59,60,47,67,90,82,64,64,79,57,51,1,66
59,67,64,59,70,42,62,66,56,57,75,59,49,49,0,66
64,45,62,60,29,59,61,79,63,56,65,82,58,53,1,66
66,64,36,70,53,63,69,66,68,59,51,62,67,59,1,66
37,27,78,59,24,57,55,31,58,60,32,45,34,61,1,66
27,63,66,53,50,40,63,69,69,60,68,59,37,65,0,66
48,42,61,72,50,69,68,51,56,62,58,68,65,66,1,66
39,69,74,54,33,39,60,54,66,69,69,59,44,68,1,66
51,55,49,74,39,67,69,64,74,65,61,70,60,57,1,66
60,40,58,58,42,39,62,68,73,67,43,76,40,49,0,66
68,33,62,56,38,52,58,69,66,66,62,70,53,54,1,66
26,23,66,58,28,52,50,55,57,63,34,70,41,47,1,66
30,26,65,52,30,41,39,33,32,64,37,55,33,54,1,66
62,66,55,61,27,56,62,68,67,61,70,55,45,68,1,66
44,45,62,81,46,67,69,64,65,63,59,72,59,65,1,66
62,32,70,59,32,65,58,65,61,64,70,71,56,70,1,66
59,21,64,57,45,50,52,69,57,61,69,70,31,65,0,66
44,72,50,54,40,35,61,60,66,60,77,56,42,69,1,66
63,60,61,66,62,65,66,66,73,70,77,72,65,69,1,66
60,65,68,57,55,51,68,81,86,56,61,66,57,68,1,66
21,23,64,56,25,45,46,67,54,59,45,63,31,59,1,66
48,28,66,54,30,51,57,54,43,57,43,64,34,61,0,66
58,58,51,63,69,58,68,69,86,61,70,55,65,66,0,66
54,57,52,66,53,63,70,69,79,63,62,73,59,63,1,66
68,55,56,65,32,43,68,76,68,67,49,59,55,53,0,66
50,64,64,66,62,61,70,67,65,62,64,75,60,62,1,66
63,59,42,64,63,62,64,73,75,60,62,75,63,64,1,66
66,48,33,61,60,58,71,76,84,58,68,53,57,62,1,66
72,69,36,68,36,65,71,58,64,59,56,39,65,50,0,66
64,65,57,67,32,67,67,68,69,67,67,92,64,52,1,66
47,54,54,65,35,60,67,53,85,56,64,92,59,61,1,66
66,69,72,65,41,60,61,55,45,56,70,67,64,71,1,66
35,65,61,54,47,51,63,79,71,59,72,69,44,56,1,66
21,10,65,61,18,46,51,41,30,56,24,49,27,47,1,66
43,67,55,60,35,47,66,77,86,56,66,47,64,62,0,66
53,63,48,66,55,64,69,76,76,62,64,74,64,68,0,66
64,58,41,73,70,63,72,40,65,59,77,34,68,61,0,66
61,50,47,63,59,60,65,86,87,52,65,71,60,66,0,66
38,28,68,51,29,44,59,74,68,53,39,73,39,49,1,66
20,13,20,25,18,21,26,44,36,49,26,33,29,47,1,66
47,27,63,59,23,54,51,70,54,62,53,62,38,60,1,66
12,11,13,44,12,27,19,48,35,47,22,22,48,57,1,66
58,64,61,63,69,54,68,75,76,64,68,69,62,68,0,66
12,6,13,28,13,32,18,37,40,65,27,27,40,58,1,66
52,64,41,54,49,48,66,86,90,60,60,59,54,65,1,66
32,24,64,50,32,39,49,67,64,66,51,66,36,66,1,66
65,37,62,65,51,64,62,76,70,65,57,75,56,61,0,66
20,23,65,59,20,50,54,56,47,66,37,68,30,60,1,66
60,48,58,67,43,67,68,69,74,62,61,67,64,50,1,66
45,66,65,52,33,47,63,76,66,59,72,56,64,55,1,66
53,19,61,57,24,53,51,54,61,59,53,65,43,59,1,66
65,33,45,62,34,51,66,75,77,57,49,74,52,55,1,66
52,40,55,74,48,61,67,66,74,64,62,74,66,72,1,66
71,51,51,65,70,60,65,75,76,60,71,77,51,50,0,66
47,37,65,67,24,64,52,55,65,68,56,58,50,49,0,66
65,58,38,66,44,65,67,67,73,66,60,31,67,67,1,66
59,33,56,63,37,56,65,69,59,63,49,69,48,59,0,66
59,65,40,64,58,62,66,81,75,65,55,66,50,47,1,66
56,61,58,63,51,47,65,71,93,69,72,63,54,61,1,66
68,35,47,65,60,47,64,73,69,62,52,74,39,57,0,66
44,27,64,59,60,65,53,43,50,54,55,70,33,60,1,66
61,58,69,70,67,67,64,60,63,58,63,78,62,60,1,66
48,37,67,54,50,58,50,63,47,62,63,64,44,61,1,66
65,62,49,65,42,60,65,86,78,55,66,63,58,59,0,66
71,30,53,63,68,36,64,72,64,63,40,73,48,55,1,66
58,63,58,63,39,50,65,89,73,66,63,69,60,62,1,66
61,27,59,61,34,60,64,82,82,65,28,71,58,65,1,66
55,62,56,61,30,49,66,93,71,60,62,64,58,52,1,66
56,50,58,68,55,66,62,67,55,64,61,71,60,64,1,66
63,50,61,65,62,55,59,72,67,63,71,69,55,63,1,66
60,50,39,74,40,68,74,67,66,60,60,50,62,64,0,66
68,44,55,50,36,62,56,62,61,76,69,86,42,55,1,66
51,41,58,70,41,63,61,57,62,61,59,73,51,53,0,66
54,71,60,63,75,63,70,67,66,65,66,51,68,55,1,66
63,64,48,67,67,64,60,86,86,65,67,90,66,65,1,66
12,13,11,26,12,24,25,61,52,65,18,42,24,53,1,66
63,27,41,57,62,51,58,76,68,61,61,79,49,52,1,66
65,64,74,55,42,52,62,62,76,66,68,53,57,60,1,66
66,60,32,63,50,60,65,81,66,61,61,62,50,58,1,66
54,62,64,67,60,64,69,54,68,56,64,57,65,60,1,66
62,41,62,60,21,54,61,70,66,65,48,73,33,66,0,66
63,30,62,64,28,60,63,80,71,58,52,78,59,60,1,66
71,65,45,66,66,52,67,67,66,55,58,65,58,53,0,66
20,12,9,25,13,23,22,35,38,66,31,22,40,42,1,66
59,44,56,67,44,65,64,79,71,62,42,79,56,60,1,66
61,60,38,59,44,52,65,91,75,59,62,65,58,55,1,66
61,62,65,66,50,64,66,60,57,64,67,66,67,63,1,66
62,47,41,67,46,55,67,86,76,55,56,54,68,64,1,66
54,61,42,55,46,49,63,92,78,63,63,78,50,62,1,66
61,66,55,63,33,43,64,80,74,58,55,79,63,52,1,66
49,35,68,58,57,62,58,54,54,58,71,65,30,69,0,66
70,49,54,65,60,65,68,61,62,63,68,73,64,68,0,66
60,61,52,64,41,59,64,72,74,64,71,82,64,63,1,66
41,57,71,65,57,61,62,62,60,67,70,69,61,60,0,66
20,14,20,38,17,44,25,45,38,59,20,25,17,63,0,66
65,57,48,66,40,67,67,65,63,62,68,61,62,56,0,66
62,55,40,64,43,60,65,79,77,57,62,68,60,55,1,66
53,60,59,65,37,58,64,80,90,61,64,78,66,69,1,66
62,35,62,64,31,59,60,75,62,61,40,72,50,59,0,66
